Machine,Language,Algorithm,Options,Executable_used,Input_name,Input_size,Execution_time
urubu,CPP,STL,O3,cpp/stl_sortO3,100-2.in,100,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-4.in,10000,1.0
urubu,Python,sort,,python/sort.py,10000000-2.in,10000000,9783.0
urubu,CPP,STL,O3,cpp/stl_sortO3,10-2.in,10,0.0
urubu,D,sort,O2,d/sortgdcO2,10000-2.in,10000,0.0
urubu,D,sort,O2,d/sortgdcO2,1000000-4.in,1000000,77.0
urubu,D,sort,O2,d/sortgdcO2,10000-5.in,10000,0.0
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-1.in,10000000,852.0
urubu,D,sort,O3,d/sortgdcO3,1000000-5.in,1000000,82.0
urubu,D,sort,O3,d/sortgdcO3,100-2.in,100,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-3.in,10000,1.0
urubu,D,sort,O3,d/sortgdcO3,10-5.in,10,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-4.in,1000,0.0
urubu,D,sort,O2,d/sortgdcO2,1000000-5.in,1000000,78.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-2.in,10,0.0
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-2.in,10000000,846.0
urubu,D,sort,O2,d/sortgdcO2,100000-3.in,100000,6.0
urubu,Python,quicksort,,python/quicksort.py,10000-3.in,10000,35.0
urubu,D,sort,O3,d/sortgdcO3,100000-4.in,100000,6.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-4.in,100000,30.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100000-5.in,100000,36.0
urubu,Python,sort,,python/sort.py,10-2.in,10,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,100-5.in,100,0.0
urubu,Python,sort,,python/sort.py,100000-5.in,100000,40.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100000-1.in,100000,52.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100-5.in,100,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100-3.in,100,0.0
urubu,Python,sort,,python/sort.py,100-1.in,100,0.0
urubu,D,sort,O3,d/sortgdcO3,10000000-3.in,10000000,925.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-3.in,1000000,104.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-1.in,100,0.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-2.in,100,0.0
urubu,D,sort,O3,d/sortgdcO3,10000000-4.in,10000000,955.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-4.in,10000,2.0
urubu,CPP,STL,O2,cpp/stl_sortO2,100-4.in,100,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-3.in,10,0.0
urubu,Python,quicksort,,python/quicksort.py,1000-2.in,1000,2.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-1.in,10,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-5.in,100,0.0
urubu,D,sort,O1,d/sortgdcO1,10-4.in,10,0.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-1.in,10,0.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100-2.in,100,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-4.in,10,0.0
urubu,D,sort,O0,d/sortgdcO0,100-2.in,100,0.0
urubu,D,sort,O1,d/sortgdcO1,1000000-2.in,1000000,86.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-5.in,100000,7.0
urubu,CPP,STL,O1,cpp/stl_sortO1,10-1.in,10,0.0
urubu,Python,quicksort,,python/quicksort.py,10-5.in,10,0.0
urubu,D,sort,O2,d/sortgdcO2,1000-4.in,1000,0.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-1.in,1000000,88.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-2.in,100,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-2.in,10000000,1166.0
urubu,CPP,STL,O3,cpp/stl_sortO3,1000-4.in,1000,0.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-2.in,10000,1.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000-3.in,1000,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-3.in,10,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,1000000-1.in,1000000,390.0
urubu,CPP,STL,O3,cpp/stl_sortO3,100000-2.in,100000,7.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-3.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-3.in,10000,8.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-3.in,10000000,4740.0
urubu,D,sort,O2,d/sortgdcO2,100-2.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-5.in,10000,8.0
urubu,D,sort,O1,d/sortgdcO1,1000-5.in,1000,0.0
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-4.in,1000000,77.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-2.in,1000000,83.0
urubu,D,sort,O0,d/sortgdcO0,1000000-3.in,1000000,233.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100000-2.in,100000,52.0
urubu,Python,sort,,python/sort.py,10-3.in,10,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-3.in,1000,0.0
urubu,D,sort,O2,d/sortgdcO2,10000000-1.in,10000000,907.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100000-5.in,100000,60.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-2.in,100000,32.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-2.in,10000000,4236.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100-2.in,100,0.0
urubu,D,sort,O1,d/sortgdcO1,100000-3.in,100000,7.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-4.in,100000,7.0
urubu,D,sort,O2,d/sortgdcO2,100000-5.in,100000,6.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-5.in,10000000,1218.0
urubu,D,sort,O0,d/sortgdcO0,100000-4.in,100000,19.0
urubu,D,sort,O0,d/sortgdcO0,1000-2.in,1000,0.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-2.in,100000,7.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-1.in,1000,0.0
urubu,D,sort,O3,d/sortgdcO3,10000-4.in,10000,0.0
urubu,D,sort,O2,d/sortgdcO2,1000000-2.in,1000000,79.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-1.in,1000000,372.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-2.in,1000000,104.0
urubu,CPP,STL,O3,cpp/stl_sortO3,10-4.in,10,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-4.in,10000000,979.0
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-2.in,1000000,72.0
urubu,Python,sort,,python/sort.py,100-2.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-4.in,10,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,10-5.in,10,0.0
urubu,CPP,STL,O2,cpp/stl_sortO2,100000-4.in,100000,7.0
urubu,D,sort,O2,d/sortgdcO2,1000-1.in,1000,0.0
urubu,D,sort,O2,d/sortgdcO2,10000-3.in,10000,0.0
urubu,D,sort,O3,d/sortgdcO3,10000-2.in,10000,1.0
urubu,Python,quicksort,,python/quicksort.py,1000000-2.in,1000000,5817.0
urubu,D,sort,O3,d/sortgdcO3,10-4.in,10,0.0
urubu,Python,sort,,python/sort.py,10000-5.in,10000,3.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-3.in,1000000,359.0
urubu,D,sort,O2,d/sortgdcO2,1000000-3.in,1000000,78.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-4.in,10000000,4751.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000-5.in,1000,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-2.in,100,0.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-2.in,10000000,1211.0
urubu,Python,quicksort,,python/quicksort.py,1000000-3.in,1000000,5753.0
urubu,D,sort,O3,d/sortgdcO3,100-1.in,100,0.0
urubu,Python,sort,,python/sort.py,100000-2.in,100000,39.0
urubu,CPP,STL,O1,cpp/stl_sortO1,100000-3.in,100000,7.0
urubu,D,sort,O2,d/sortgdcO2,10000000-2.in,10000000,903.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-1.in,1000,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-5.in,100000,29.0
urubu,D,sort,O0,d/sortgdcO0,10-1.in,10,0.0
urubu,D,sort,O1,d/sortgdcO1,10000-4.in,10000,0.0
urubu,D,sort,O1,d/sortgdcO1,10000000-1.in,10000000,1006.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000-3.in,10000,0.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-2.in,10,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100000-5.in,100000,33.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-1.in,10000000,1234.0
urubu,CPP,STL,O2,cpp/stl_sortO2,100000-1.in,100000,9.0
urubu,D,sort,O0,d/sortgdcO0,100-5.in,100,0.0
urubu,Python,sort,,python/sort.py,1000000-1.in,1000000,616.0
urubu,CPP,STL,O0,cpp/stl_sortO0,10000000-3.in,10000000,4613.0
urubu,D,sort,O1,d/sortgdcO1,100-5.in,100,0.0
urubu,CPP,STL,O3,cpp/stl_sortO3,10-1.in,10,0.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-4.in,1000000,81.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-2.in,100000,9.0
urubu,CPP,STL,O1,cpp/stl_sortO1,1000-5.in,1000,0.0
urubu,D,sort,O2,d/sortgdcO2,10-3.in,10,0.0
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-4.in,10000,1.0
urubu,Python,quicksort,,python/quicksort.py,100-5.in,100,0.0
urubu,D,sort,O0,d/sortgdcO0,1000-1.in,1000,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,10000-1.in,10000,1.0
urubu,Python,quicksort,,python/quicksort.py,1000000-5.in,1000000,5785.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100-4.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100-2.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-5.in,10000000,8472.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-5.in,10000000,957.0
urubu,CPP,STL,O1,cpp/stl_sortO1,100-1.in,100,0.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000-5.in,10000,4.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100000-3.in,100000,64.0
urubu,CPP,STL,O2,cpp/stl_sortO2,100000-5.in,100000,9.0
urubu,CPP,STL,O0,cpp/stl_sortO0,10000-1.in,10000,4.0
urubu,D,sort,O1,d/sortgdcO1,10000-3.in,10000,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-4.in,10000000,4322.0
urubu,Python,sort,,python/sort.py,1000-1.in,1000,0.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-4.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000-2.in,1000,0.0
urubu,Python,sort,,python/sort.py,100-4.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-4.in,10000000,8420.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-2.in,10000000,949.0
urubu,CPP,STL,O1,cpp/stl_sortO1,10000-3.in,10000,1.0
urubu,D,sort,O0,d/sortgdcO0,10-3.in,10,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,100-1.in,100,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-5.in,100,0.0
urubu,D,sort,O0,d/sortgdcO0,1000-4.in,1000,0.0
urubu,D,sort,O2,d/sortgdcO2,10000000-3.in,10000000,905.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-2.in,10000,3.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-3.in,100000,7.0
urubu,D,sort,O2,d/sortgdcO2,100-1.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-3.in,1000000,608.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-2.in,10000000,8376.0
urubu,D,sort,O2,d/sortgdcO2,1000-3.in,1000,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000-1.in,1000,0.0
urubu,Python,quicksort,,python/quicksort.py,100000-1.in,100000,446.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-1.in,1000,0.0
urubu,D,sort,O1,d/sortgdcO1,1000000-5.in,1000000,88.0
urubu,D,sort,O1,d/sortgdcO1,1000000-4.in,1000000,85.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10-5.in,10,0.0
urubu,D,sort,O3,d/sortgdcO3,10-3.in,10,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,1000-3.in,1000,0.0
urubu,D,sort,O1,d/sortgdcO1,10000000-3.in,10000000,1001.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-3.in,100000,7.0
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-1.in,10,0.0
urubu,CPP,STL,O0,cpp/stl_sortO0,10-5.in,10,0.0
urubu,D,sort,O3,d/sortgdcO3,1000-4.in,1000,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-5.in,1000000,608.0
urubu,CPP,STL,O0,cpp/stl_sortO0,10-4.in,10,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,100000-5.in,100000,11.0
urubu,CPP,STL,O1,cpp/stl_sortO1,1000-3.in,1000,0.0
urubu,Python,sort,,python/sort.py,1000000-5.in,1000000,639.0
urubu,Python,sort,,python/sort.py,10000-4.in,10000,2.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100-5.in,100,0.0
urubu,D,sort,O0,d/sortgdcO0,1000-5.in,1000,0.0
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-1.in,10,0.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-1.in,100,0.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000-3.in,1000,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,10000-4.in,10000,1.0
urubu,CPP,STL,O2,cpp/stl_sortO2,100-5.in,100,0.0
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-5.in,10000000,850.0
urubu,CPP,STL,O0,cpp/stl_sortO0,1000000-2.in,1000000,404.0
urubu,Python,sort,,python/sort.py,10-1.in,10,0.0
urubu,CPP,STL,O1,cpp/stl_sortO1,1000-4.in,1000,0.0
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-4.in,10000,1.0
urubu,CPP,STL,O1,cpp/stl_sortO1,1000000-1.in,1000000,80.0
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-3.in,1000000,73.0
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000-4.in,10000,1.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-4.in,10,0.0
urubu,D,sort,O1,d/sortgdcO1,10-2.in,10,0.0
urubu,Python,quicksort,,python/quicksort.py,100000-3.in,100000,436.0
urubu,D,sort,O2,d/sortgdcO2,10-4.in,10,0.0
urubu,Python,sort,,python/sort.py,10-4.in,10,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-5.in,10,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-2.in,10,0.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-1.in,1000000,408.0
urubu,CPP,STL,O1,cpp/stl_sortO1,1000000-3.in,1000000,80.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-5.in,1000000,82.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-1.in,10000000,8320.0
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100000-4.in,100000,36.0
urubu,Python,quicksort,,python/quicksort.py,10000000-5.in,10000000,71012.0
urubu,D,sort,O0,d/sortgdcO0,1000000-4.in,1000000,228.0
urubu,D,sort,O0,d/sortgdcO0,100-4.in,100,0.0
urubu,D,sort,O0,d/sortgdcO0,10000-5.in,10000,1.0
urubu,CPP,STL,O0,cpp/stl_sortO0,1000000-5.in,1000000,389.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100000-4.in,100000,48.0
urubu,D,sort,O1,d/sortgdcO1,100000-1.in,100000,7.0
urubu,D,sort,O2,d/sortgdcO2,100-3.in,100,0.0
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-2.in,10000,1.0
urubu,D,sort,O3,d/sortgdcO3,100-5.in,100,0.0
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-2.in,10000,4.0
urubu,D,sort,O3,d/sortgdcO3,10000000-1.in,10000000,921.0
urubu,Python,quicksort,,python/quicksort.py,100-4.in,100,0.0
urubu,D,sort,O1,d/sortgdcO1,1000000-3.in,1000000,88.0
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-4.in,100,0.0
urubu,Python,sort,,python/sort.py,100000-4.in,100000,39.0
